day_type,hour,wm_start_time_step,wm_end_time_step,load_profile
1,5,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,6,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,7,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,8,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,9,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,10,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,11,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,12,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,13,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,14,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,15,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,16,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,17,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,18,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,19,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,20,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,21,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,22,7080,7101,"[38.000000, 33.250000, 23.750000]"
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,2,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,3,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,4,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,5,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,6,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,7,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,8,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,9,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,10,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,11,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,12,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,13,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,14,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,15,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,16,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,17,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,18,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,19,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,20,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,21,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,22,7104,7125,"[38.000000, 33.250000, 23.750000]"
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,2,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,3,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,4,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,5,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,6,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,7,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,8,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,9,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,10,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,11,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,12,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,13,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,14,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,15,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,16,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,17,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,18,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,19,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,20,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,21,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,22,7128,7149,"[38.000000, 33.250000, 23.750000]"
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,2,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,3,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,4,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,5,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,6,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,7,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,8,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,9,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,10,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,11,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,12,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,13,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,14,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,15,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,16,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,17,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,18,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,19,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,20,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,21,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,22,7152,7173,"[38.000000, 33.250000, 23.750000]"
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,2,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,3,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,4,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,5,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,6,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,7,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,8,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,9,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,10,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,11,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,12,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,13,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,14,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,15,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,16,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,17,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,18,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,19,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,20,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,21,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,22,7176,7197,"[38.000000, 33.250000, 23.750000]"
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,2,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,3,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,4,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,5,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,6,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,7,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,8,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,9,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,10,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,11,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,12,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,13,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,14,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,15,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,16,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,17,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,18,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,19,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,20,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,21,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,22,7200,7221,"[38.000000, 33.250000, 23.750000]"
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,2,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,3,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,4,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,5,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,6,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,7,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,8,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,9,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,10,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,11,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,12,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,13,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,14,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,15,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,16,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,17,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,18,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,19,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,20,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,21,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,22,7224,7245,"[38.000000, 33.250000, 23.750000]"
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,2,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,3,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,4,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,5,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,6,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,7,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,8,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,9,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,10,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,11,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,12,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,13,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,14,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,15,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,16,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,17,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,18,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,19,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,20,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,21,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,22,7248,7269,"[38.000000, 33.250000, 23.750000]"
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,2,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,3,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,4,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,5,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,6,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,7,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,8,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,9,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,10,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,11,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,12,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,13,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,14,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,15,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,16,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,17,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,18,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,19,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,20,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,21,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,22,7272,7293,"[38.000000, 33.250000, 23.750000]"
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,2,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,3,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,4,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,5,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,6,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,7,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,8,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,9,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,10,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,11,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,12,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,13,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,14,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,15,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,16,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,17,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,18,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,19,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,20,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,21,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,22,7296,7317,"[38.000000, 33.250000, 23.750000]"
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,2,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,3,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,4,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,5,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,6,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,7,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,8,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,9,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,10,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,11,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,12,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,13,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,14,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,15,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,16,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,17,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,18,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,19,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,20,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,21,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,22,7320,7341,"[38.000000, 33.250000, 23.750000]"
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,2,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,3,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,4,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,5,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,6,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,7,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,8,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,9,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,10,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,11,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,12,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,13,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,14,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,15,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,16,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,17,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,18,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,19,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,20,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,21,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,22,7344,7365,"[38.000000, 33.250000, 23.750000]"
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,2,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,3,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,4,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,5,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,6,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,7,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,8,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,9,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,10,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,11,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,12,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,13,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,14,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,15,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,16,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,17,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,18,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,19,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,20,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,21,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,22,7368,7389,"[38.000000, 33.250000, 23.750000]"
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,2,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,3,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,4,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,5,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,6,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,7,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,8,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,9,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,10,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,11,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,12,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,13,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,14,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,15,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,16,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,17,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,18,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,19,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,20,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,21,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,22,7392,7413,"[38.000000, 33.250000, 23.750000]"
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,2,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,3,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,4,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,5,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,6,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,7,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,8,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,9,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,10,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,11,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,12,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,13,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,14,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,15,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,16,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,17,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,18,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,19,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,20,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,21,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,22,7416,7437,"[38.000000, 33.250000, 23.750000]"
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,2,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,3,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,4,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,5,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,6,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,7,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,8,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,9,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,10,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,11,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,12,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,13,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,14,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,15,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,16,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,17,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,18,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,19,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,20,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,21,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,22,7440,7461,"[38.000000, 33.250000, 23.750000]"
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,2,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,3,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,4,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,5,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,6,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,7,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,8,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,9,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,10,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,11,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,12,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,13,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,14,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,15,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,16,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,17,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,18,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,19,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,20,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,21,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,22,7464,7485,"[38.000000, 33.250000, 23.750000]"
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,2,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,3,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,4,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,5,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,6,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,7,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,8,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,9,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,10,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,11,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,12,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,13,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,14,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,15,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,16,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,17,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,18,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,19,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,20,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,21,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,22,7488,7509,"[38.000000, 33.250000, 23.750000]"
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,2,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,3,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,4,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,5,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,6,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,7,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,8,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,9,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,10,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,11,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,12,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,13,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,14,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,15,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,16,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,17,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,18,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,19,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,20,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,21,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,22,7512,7533,"[38.000000, 33.250000, 23.750000]"
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,2,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,3,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,4,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,5,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,6,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,7,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,8,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,9,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,10,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,11,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,12,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,13,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,14,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,15,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,16,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,17,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,18,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,19,7536,7557,"[38.000000, 33.250000, 23.750000]"
6,20,7536,7557,"[38.000000, 33.250000, 23.750000]"
