electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
1,EV_B10_C002_Mototaxi_Electrica,5.0,88.17434136512448,-1.0,30.155190268135737
1,EV_B10_C002_Mototaxi_Electrica,4.0,88.17434136512448,-1.0,30.155190268135737
1,EV_B10_C002_Mototaxi_Electrica,3.0,88.17434136512448,-1.0,30.155190268135737
1,EV_B10_C002_Mototaxi_Electrica,2.0,88.17434136512448,-1.0,30.155190268135737
1,EV_B10_C002_Mototaxi_Electrica,1.0,88.17434136512448,-1.0,30.155190268135737
1,EV_B10_C002_Mototaxi_Electrica,0.0,88.17434136512448,-1.0,30.155190268135737
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,8.0,53.809363315639104
1,EV_B10_C002_Mototaxi_Electrica,6.0,94.74556392010058,-1.0,53.809363315639104
1,EV_B10_C002_Mototaxi_Electrica,5.0,94.74556392010058,-1.0,53.809363315639104
1,EV_B10_C002_Mototaxi_Electrica,4.0,94.74556392010058,-1.0,53.809363315639104
1,EV_B10_C002_Mototaxi_Electrica,3.0,94.74556392010058,-1.0,53.809363315639104
1,EV_B10_C002_Mototaxi_Electrica,2.0,94.74556392010058,-1.0,53.809363315639104
1,EV_B10_C002_Mototaxi_Electrica,1.0,94.74556392010058,-1.0,53.809363315639104
1,EV_B10_C002_Mototaxi_Electrica,0.0,94.74556392010058,-1.0,53.809363315639104
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,8.0,26.862136380902463
1,EV_B10_C002_Mototaxi_Electrica,7.0,74.92702669946638,-1.0,26.862136380902463
1,EV_B10_C002_Mototaxi_Electrica,6.0,74.92702669946638,-1.0,26.862136380902463
1,EV_B10_C002_Mototaxi_Electrica,5.0,74.92702669946638,-1.0,26.862136380902463
1,EV_B10_C002_Mototaxi_Electrica,4.0,74.92702669946638,-1.0,26.862136380902463
1,EV_B10_C002_Mototaxi_Electrica,3.0,74.92702669946638,-1.0,26.862136380902463
1,EV_B10_C002_Mototaxi_Electrica,2.0,74.92702669946638,-1.0,26.862136380902463
1,EV_B10_C002_Mototaxi_Electrica,1.0,74.92702669946638,-1.0,26.862136380902463
1,EV_B10_C002_Mototaxi_Electrica,0.0,74.92702669946638,-1.0,26.862136380902463
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,8.0,53.823125321706506
1,EV_B10_C002_Mototaxi_Electrica,7.0,72.86696882797034,-1.0,53.823125321706506
1,EV_B10_C002_Mototaxi_Electrica,6.0,72.86696882797034,-1.0,53.823125321706506
1,EV_B10_C002_Mototaxi_Electrica,5.0,72.86696882797034,-1.0,53.823125321706506
1,EV_B10_C002_Mototaxi_Electrica,4.0,72.86696882797034,-1.0,53.823125321706506
1,EV_B10_C002_Mototaxi_Electrica,3.0,72.86696882797034,-1.0,53.823125321706506
1,EV_B10_C002_Mototaxi_Electrica,2.0,72.86696882797034,-1.0,53.823125321706506
1,EV_B10_C002_Mototaxi_Electrica,1.0,72.86696882797034,-1.0,53.823125321706506
1,EV_B10_C002_Mototaxi_Electrica,0.0,72.86696882797034,-1.0,53.823125321706506
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,8.0,35.67711295133773
1,EV_B10_C002_Mototaxi_Electrica,7.0,89.21661016666373,-1.0,35.67711295133773
1,EV_B10_C002_Mototaxi_Electrica,6.0,89.21661016666373,-1.0,35.67711295133773
1,EV_B10_C002_Mototaxi_Electrica,5.0,89.21661016666373,-1.0,35.67711295133773
1,EV_B10_C002_Mototaxi_Electrica,4.0,89.21661016666373,-1.0,35.67711295133773
1,EV_B10_C002_Mototaxi_Electrica,3.0,89.21661016666373,-1.0,35.67711295133773
1,EV_B10_C002_Mototaxi_Electrica,2.0,89.21661016666373,-1.0,35.67711295133773
1,EV_B10_C002_Mototaxi_Electrica,1.0,89.21661016666373,-1.0,35.67711295133773
1,EV_B10_C002_Mototaxi_Electrica,0.0,89.21661016666373,-1.0,35.67711295133773
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,8.0,39.64121757890298
1,EV_B10_C002_Mototaxi_Electrica,7.0,81.75149417194477,-1.0,39.64121757890298
1,EV_B10_C002_Mototaxi_Electrica,6.0,81.75149417194477,-1.0,39.64121757890298
1,EV_B10_C002_Mototaxi_Electrica,5.0,81.75149417194477,-1.0,39.64121757890298
1,EV_B10_C002_Mototaxi_Electrica,4.0,81.75149417194477,-1.0,39.64121757890298
1,EV_B10_C002_Mototaxi_Electrica,3.0,81.75149417194477,-1.0,39.64121757890298
1,EV_B10_C002_Mototaxi_Electrica,2.0,81.75149417194477,-1.0,39.64121757890298
1,EV_B10_C002_Mototaxi_Electrica,1.0,81.75149417194477,-1.0,39.64121757890298
1,EV_B10_C002_Mototaxi_Electrica,0.0,81.75149417194477,-1.0,39.64121757890298
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,9.0,34.534941390709264
1,EV_B10_C002_Mototaxi_Electrica,6.0,84.90790103693841,-1.0,34.534941390709264
1,EV_B10_C002_Mototaxi_Electrica,5.0,84.90790103693841,-1.0,34.534941390709264
1,EV_B10_C002_Mototaxi_Electrica,4.0,84.90790103693841,-1.0,34.534941390709264
1,EV_B10_C002_Mototaxi_Electrica,3.0,84.90790103693841,-1.0,34.534941390709264
1,EV_B10_C002_Mototaxi_Electrica,2.0,84.90790103693841,-1.0,34.534941390709264
1,EV_B10_C002_Mototaxi_Electrica,1.0,84.90790103693841,-1.0,34.534941390709264
1,EV_B10_C002_Mototaxi_Electrica,0.0,84.90790103693841,-1.0,34.534941390709264
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,7.0,28.296055193169416
1,EV_B10_C002_Mototaxi_Electrica,7.0,74.31338960772628,-1.0,28.296055193169416
1,EV_B10_C002_Mototaxi_Electrica,6.0,74.31338960772628,-1.0,28.296055193169416
1,EV_B10_C002_Mototaxi_Electrica,5.0,74.31338960772628,-1.0,28.296055193169416
1,EV_B10_C002_Mototaxi_Electrica,4.0,74.31338960772628,-1.0,28.296055193169416
1,EV_B10_C002_Mototaxi_Electrica,3.0,74.31338960772628,-1.0,28.296055193169416
1,EV_B10_C002_Mototaxi_Electrica,2.0,74.31338960772628,-1.0,28.296055193169416
1,EV_B10_C002_Mototaxi_Electrica,1.0,74.31338960772628,-1.0,28.296055193169416
1,EV_B10_C002_Mototaxi_Electrica,0.0,74.31338960772628,-1.0,28.296055193169416
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,9.0,40.33618002762398
1,EV_B10_C002_Mototaxi_Electrica,6.0,70.74117990648433,-1.0,40.33618002762398
1,EV_B10_C002_Mototaxi_Electrica,5.0,70.74117990648433,-1.0,40.33618002762398
1,EV_B10_C002_Mototaxi_Electrica,4.0,70.74117990648433,-1.0,40.33618002762398
1,EV_B10_C002_Mototaxi_Electrica,3.0,70.74117990648433,-1.0,40.33618002762398
1,EV_B10_C002_Mototaxi_Electrica,2.0,70.74117990648433,-1.0,40.33618002762398
1,EV_B10_C002_Mototaxi_Electrica,1.0,70.74117990648433,-1.0,40.33618002762398
1,EV_B10_C002_Mototaxi_Electrica,0.0,70.74117990648433,-1.0,40.33618002762398
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,8.0,49.81642689683115
1,EV_B10_C002_Mototaxi_Electrica,7.0,79.8327194304321,-1.0,49.81642689683115
1,EV_B10_C002_Mototaxi_Electrica,6.0,79.8327194304321,-1.0,49.81642689683115
1,EV_B10_C002_Mototaxi_Electrica,5.0,79.8327194304321,-1.0,49.81642689683115
1,EV_B10_C002_Mototaxi_Electrica,4.0,79.8327194304321,-1.0,49.81642689683115
1,EV_B10_C002_Mototaxi_Electrica,3.0,79.8327194304321,-1.0,49.81642689683115
1,EV_B10_C002_Mototaxi_Electrica,2.0,79.8327194304321,-1.0,49.81642689683115
1,EV_B10_C002_Mototaxi_Electrica,1.0,79.8327194304321,-1.0,49.81642689683115
1,EV_B10_C002_Mototaxi_Electrica,0.0,79.8327194304321,-1.0,49.81642689683115
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B10_C002_Mototaxi_Electrica,-1.0,-0.1,7.0,33.241014698983506
1,EV_B10_C002_Mototaxi_Electrica,7.0,82.73075330391205,-1.0,33.241014698983506
1,EV_B10_C002_Mototaxi_Electrica,6.0,82.73075330391205,-1.0,33.241014698983506
1,EV_B10_C002_Mototaxi_Electrica,5.0,82.73075330391205,-1.0,33.241014698983506
1,EV_B10_C002_Mototaxi_Electrica,4.0,82.73075330391205,-1.0,33.241014698983506
1,EV_B10_C002_Mototaxi_Electrica,3.0,82.73075330391205,-1.0,33.241014698983506
1,EV_B10_C002_Mototaxi_Electrica,2.0,82.73075330391205,-1.0,33.241014698983506
